resultId,raceId,driverId,constructorId,number_x,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,driverRef,number_y,code,forename,surname,dob,nationality,url
12955,533,207,32,5.0,1,1,1,1,9,75,1:41:47.06,6107060,\N,\N,\N,\N,1,1978,mario_andretti,\N,\N,Mario,Andretti,1940-02-28,American,http://en.wikipedia.org/wiki/Mario_Andretti
12956,533,238,32,6.0,2,2,2,2,6,75,+19.56,6126620,\N,\N,\N,\N,1,1978,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson
12957,533,172,27,26.0,10,3,3,3,4,75,+37.24,6144300,\N,\N,\N,\N,1,1978,laffite,\N,\N,Jacques,Laffite,1943-11-21,French,http://en.wikipedia.org/wiki/Jacques_Laffite
12958,533,222,59,20.0,9,4,4,4,3,75,+1:00.06,6167120,\N,\N,\N,\N,1,1978,scheckter,\N,\N,Jody,Scheckter,1950-01-29,South African,http://en.wikipedia.org/wiki/Jody_Scheckter
12959,533,187,34,2.0,7,5,5,5,2,75,+1:05.93,6172990,\N,\N,\N,\N,1,1978,watson,\N,\N,John,Watson,1946-05-04,British,http://en.wikipedia.org/wiki/John_Watson_(racing_driver)
12960,533,231,1,7.0,4,6,6,6,1,74,\N,\N,\N,\N,\N,\N,11,1978,hunt,\N,\N,James,Hunt,1947-08-29,British,http://en.wikipedia.org/wiki/James_Hunt
12961,533,230,63,19.0,16,7,7,7,0,74,\N,\N,\N,\N,\N,\N,11,1978,brambilla,\N,\N,Vittorio,Brambilla,1937-11-11,Italian,http://en.wikipedia.org/wiki/Vittorio_Brambilla
12962,533,178,3,27.0,18,8,8,8,0,74,\N,\N,\N,\N,\N,\N,11,1978,jones,\N,\N,Alan,Jones,1946-11-02,Australian,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1)
12963,533,200,54,9.0,17,9,9,9,0,74,\N,\N,\N,\N,\N,\N,11,1978,mass,\N,\N,Jochen,Mass,1946-09-30,German,http://en.wikipedia.org/wiki/Jochen_Mass
12964,533,203,6,12.0,5,10,10,10,0,74,\N,\N,\N,\N,\N,\N,11,1978,gilles_villeneuve,\N,\N,Gilles,Villeneuve,1950-01-18,Canadian,http://en.wikipedia.org/wiki/Gilles_Villeneuve
12965,533,211,63,18.0,23,11,11,11,0,73,\N,\N,\N,\N,\N,\N,12,1978,keegan,\N,\N,Rupert,Keegan,1955-02-26,British,http://en.wikipedia.org/wiki/Rupert_Keegan
12966,533,202,25,3.0,13,12,12,12,0,71,\N,\N,\N,\N,\N,\N,14,1978,pironi,\N,\N,Didier,Pironi,1952-03-26,French,http://en.wikipedia.org/wiki/Didier_Pironi
12967,533,219,4,15.0,11,13,13,13,0,71,\N,\N,\N,\N,\N,\N,14,1978,jabouille,\N,\N,Jean-Pierre,Jabouille,1942-10-01,French,http://en.wikipedia.org/wiki/Jean-Pierre_Jabouille
12968,533,243,21,36.0,19,14,14,14,0,71,\N,\N,\N,\N,\N,\N,14,1978,stommelen,\N,\N,Rolf,Stommelen,1943-07-11,German,http://en.wikipedia.org/wiki/Rolf_Stommelen
12969,533,223,58,17.0,22,15,15,15,0,67,\N,\N,\N,\N,\N,\N,106,1978,regazzoni,\N,\N,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni
12970,533,235,57,22.0,21,\N,R,16,0,64,\N,\N,\N,\N,\N,\N,5,1978,ickx,\N,\N,Jacky,Ickx,1945-01-01,Belgian,http://en.wikipedia.org/wiki/Jacky_Ickx
12971,533,224,56,14.0,15,\N,R,17,0,62,\N,\N,\N,\N,\N,\N,37,1978,emerson_fittipaldi,\N,\N,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi
12972,533,199,6,11.0,3,\N,R,18,0,57,\N,\N,\N,\N,\N,\N,3,1978,reutemann,\N,\N,Carlos,Reutemann,1942-04-12,Argentine,http://en.wikipedia.org/wiki/Carlos_Reutemann
12973,533,182,34,1.0,6,\N,R,19,0,56,\N,\N,\N,\N,\N,\N,5,1978,lauda,\N,\N,Niki,Lauda,1949-02-22,Austrian,http://en.wikipedia.org/wiki/Niki_Lauda
12974,533,221,25,4.0,12,\N,R,20,0,51,\N,\N,\N,\N,\N,\N,5,1978,depailler,\N,\N,Patrick,Depailler,1944-08-09,French,http://en.wikipedia.org/wiki/Patrick_Depailler
12975,533,233,58,16.0,24,\N,R,21,0,45,\N,\N,\N,\N,\N,\N,22,1978,stuck,\N,\N,Hans-Joachim,Stuck,1951-01-01,German,http://en.wikipedia.org/wiki/Hans_Joachim_Stuck
12976,533,119,21,35.0,8,\N,R,22,0,21,\N,\N,\N,\N,\N,\N,5,1978,patrese,\N,\N,Riccardo,Patrese,1954-04-17,Italian,http://en.wikipedia.org/wiki/Riccardo_Patrese
12977,533,212,32,25.0,20,\N,R,23,0,21,\N,\N,\N,\N,\N,\N,43,1978,rebaque,\N,\N,Hector,Rebaque,1956-02-05,Mexican,http://en.wikipedia.org/wiki/Hector_Rebaque
12978,533,175,1,8.0,14,\N,R,24,0,16,\N,\N,\N,\N,\N,\N,20,1978,tambay,\N,\N,Patrick,Tambay,1949-06-25,French,http://en.wikipedia.org/wiki/Patrick_Tambay
12979,533,232,60,37.0,0,\N,F,25,0,0,\N,\N,\N,\N,\N,\N,81,1978,merzario,\N,\N,Arturo,Merzario,1943-03-11,Italian,http://en.wikipedia.org/wiki/Arturo_Merzario
12980,533,239,1,30.0,0,\N,F,26,0,0,\N,\N,\N,\N,\N,\N,81,1978,lunger,\N,\N,Brett,Lunger,1945-11-14,American,http://en.wikipedia.org/wiki/Brett_Lunger
12981,533,208,1,28.0,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,1978,villota,\N,\N,Emilio,de Villota,1946-07-26,Spanish,http://en.wikipedia.org/wiki/Emilio_de_Villota
12982,533,244,54,10.0,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,1978,colombo,\N,\N,Alberto,Colombo,1946-02-23,Italian,http://en.wikipedia.org/wiki/Alberto_Colombo
12983,533,177,55,32.0,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,97,1978,keke_rosberg,\N,\N,Keke,Rosberg,1948-12-06,Finnish,http://en.wikipedia.org/wiki/Keke_Rosberg
12984,534,182,34,1.0,3,1,1,1,9,70,1:41:00.606,6060606,\N,\N,\N,\N,1,1978,lauda,\N,\N,Niki,Lauda,1949-02-22,Austrian,http://en.wikipedia.org/wiki/Niki_Lauda
12985,534,119,21,35.0,5,2,2,2,6,70,+34.019,6094625,\N,\N,\N,\N,1,1978,patrese,\N,\N,Riccardo,Patrese,1954-04-17,Italian,http://en.wikipedia.org/wiki/Riccardo_Patrese
12986,534,238,32,6.0,4,3,3,3,4,70,+34.105,6094711,\N,\N,\N,\N,1,1978,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson
12987,534,175,1,8.0,15,4,4,4,3,69,\N,\N,\N,\N,\N,\N,11,1978,tambay,\N,\N,Patrick,Tambay,1949-06-25,French,http://en.wikipedia.org/wiki/Patrick_Tambay
12988,534,223,58,17.0,16,5,5,5,2,69,\N,\N,\N,\N,\N,\N,11,1978,regazzoni,\N,\N,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni
12989,534,224,56,14.0,13,6,6,6,1,69,\N,\N,\N,\N,\N,\N,11,1978,emerson_fittipaldi,\N,\N,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi
12990,534,172,27,26.0,11,7,7,7,0,69,\N,\N,\N,\N,\N,\N,11,1978,laffite,\N,\N,Jacques,Laffite,1943-11-21,French,http://en.wikipedia.org/wiki/Jacques_Laffite
12991,534,231,1,7.0,14,8,8,8,0,69,\N,\N,\N,\N,\N,\N,11,1978,hunt,\N,\N,James,Hunt,1947-08-29,British,http://en.wikipedia.org/wiki/James_Hunt
12992,534,203,6,12.0,7,9,9,9,0,69,\N,\N,\N,\N,\N,\N,11,1978,gilles_villeneuve,\N,\N,Gilles,Villeneuve,1950-01-18,Canadian,http://en.wikipedia.org/wiki/Gilles_Villeneuve
12993,534,199,6,11.0,8,10,10,10,0,69,\N,\N,\N,\N,\N,\N,11,1978,reutemann,\N,\N,Carlos,Reutemann,1942-04-12,Argentine,http://en.wikipedia.org/wiki/Carlos_Reutemann
12994,534,233,58,16.0,20,11,11,11,0,68,\N,\N,\N,\N,\N,\N,12,1978,stuck,\N,\N,Hans-Joachim,Stuck,1951-01-01,German,http://en.wikipedia.org/wiki/Hans_Joachim_Stuck
12995,534,212,32,25.0,21,12,12,12,0,68,\N,\N,\N,\N,\N,\N,12,1978,rebaque,\N,\N,Hector,Rebaque,1956-02-05,Mexican,http://en.wikipedia.org/wiki/Hector_Rebaque
12996,534,200,54,9.0,19,13,13,13,0,68,\N,\N,\N,\N,\N,\N,12,1978,mass,\N,\N,Jochen,Mass,1946-09-30,German,http://en.wikipedia.org/wiki/Jochen_Mass
12997,534,243,21,36.0,24,14,14,14,0,67,\N,\N,\N,\N,\N,\N,13,1978,stommelen,\N,\N,Rolf,Stommelen,1943-07-11,German,http://en.wikipedia.org/wiki/Rolf_Stommelen
12998,534,177,54,10.0,23,15,15,15,0,63,\N,\N,\N,\N,\N,\N,17,1978,keke_rosberg,\N,\N,Keke,Rosberg,1948-12-06,Finnish,http://en.wikipedia.org/wiki/Keke_Rosberg
12999,534,232,60,37.0,22,\N,N,16,0,62,\N,\N,\N,\N,\N,\N,18,1978,merzario,\N,\N,Arturo,Merzario,1943-03-11,Italian,http://en.wikipedia.org/wiki/Arturo_Merzario
13000,534,207,32,5.0,1,\N,R,17,0,46,\N,\N,\N,\N,\N,\N,5,1978,mario_andretti,\N,\N,Mario,Andretti,1940-02-28,American,http://en.wikipedia.org/wiki/Mario_Andretti
13001,534,178,3,27.0,9,\N,R,18,0,46,\N,\N,\N,\N,\N,\N,36,1978,jones,\N,\N,Alan,Jones,1946-11-02,Australian,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1)
13002,534,221,25,4.0,12,\N,R,19,0,42,\N,\N,\N,\N,\N,\N,22,1978,depailler,\N,\N,Patrick,Depailler,1944-08-09,French,http://en.wikipedia.org/wiki/Patrick_Depailler
13003,534,219,4,15.0,10,\N,R,20,0,28,\N,\N,\N,\N,\N,\N,5,1978,jabouille,\N,\N,Jean-Pierre,Jabouille,1942-10-01,French,http://en.wikipedia.org/wiki/Jean-Pierre_Jabouille
13004,534,187,34,2.0,2,\N,R,21,0,19,\N,\N,\N,\N,\N,\N,20,1978,watson,\N,\N,John,Watson,1946-05-04,British,http://en.wikipedia.org/wiki/John_Watson_(racing_driver)
13005,534,222,59,20.0,6,\N,R,22,0,16,\N,\N,\N,\N,\N,\N,25,1978,scheckter,\N,\N,Jody,Scheckter,1950-01-29,South African,http://en.wikipedia.org/wiki/Jody_Scheckter
13006,534,202,25,3.0,17,\N,R,23,0,8,\N,\N,\N,\N,\N,\N,3,1978,pironi,\N,\N,Didier,Pironi,1952-03-26,French,http://en.wikipedia.org/wiki/Didier_Pironi
13007,534,230,63,19.0,18,\N,R,24,0,7,\N,\N,\N,\N,\N,\N,3,1978,brambilla,\N,\N,Vittorio,Brambilla,1937-11-11,Italian,http://en.wikipedia.org/wiki/Vittorio_Brambilla
13008,534,211,63,18.0,0,\N,F,25,0,0,\N,\N,\N,\N,\N,\N,81,1978,keegan,\N,\N,Rupert,Keegan,1955-02-26,British,http://en.wikipedia.org/wiki/Rupert_Keegan
13009,534,239,1,30.0,0,\N,F,26,0,0,\N,\N,\N,\N,\N,\N,81,1978,lunger,\N,\N,Brett,Lunger,1945-11-14,American,http://en.wikipedia.org/wiki/Brett_Lunger
13010,534,235,57,22.0,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,1978,ickx,\N,\N,Jacky,Ickx,1945-01-01,Belgian,http://en.wikipedia.org/wiki/Jacky_Ickx
13011,535,207,32,5.0,2,1,1,1,9,54,1:38:51.92,5931920,\N,\N,\N,\N,1,1978,mario_andretti,\N,\N,Mario,Andretti,1940-02-28,American,http://en.wikipedia.org/wiki/Mario_Andretti
13012,535,238,32,6.0,5,2,2,2,6,54,+2.93,5934850,\N,\N,\N,\N,1,1978,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson
13013,535,231,1,7.0,4,3,3,3,4,54,+19.8,5951720,\N,\N,\N,\N,1,1978,hunt,\N,\N,James,Hunt,1947-08-29,British,http://en.wikipedia.org/wiki/James_Hunt
13014,535,187,34,2.0,1,4,4,4,3,54,+36.88,5968800,\N,\N,\N,\N,1,1978,watson,\N,\N,John,Watson,1946-05-04,British,http://en.wikipedia.org/wiki/John_Watson_(racing_driver)
13015,535,178,3,27.0,14,5,5,5,2,54,+41.81,5973730,\N,\N,\N,\N,1,1978,jones,\N,\N,Alan,Jones,1946-11-02,Australian,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1)
13016,535,222,59,20.0,7,6,6,6,1,54,+54.53,5986450,\N,\N,\N,\N,1,1978,scheckter,\N,\N,Jody,Scheckter,1950-01-29,South African,http://en.wikipedia.org/wiki/Jody_Scheckter
13017,535,172,27,26.0,10,7,7,7,0,54,+54.74,5986660,\N,\N,\N,\N,1,1978,laffite,\N,\N,Jacques,Laffite,1943-11-21,French,http://en.wikipedia.org/wiki/Jacques_Laffite
13018,535,119,21,35.0,12,8,8,8,0,54,+1:24.88,6016800,\N,\N,\N,\N,1,1978,patrese,\N,\N,Riccardo,Patrese,1954-04-17,Italian,http://en.wikipedia.org/wiki/Riccardo_Patrese
13019,535,175,1,8.0,6,9,9,9,0,54,+1:27.06,6018980,\N,\N,\N,\N,1,1978,tambay,\N,\N,Patrick,Tambay,1949-06-25,French,http://en.wikipedia.org/wiki/Patrick_Tambay
13020,535,202,25,3.0,16,10,10,10,0,54,+1:29.98,6021900,\N,\N,\N,\N,1,1978,pironi,\N,\N,Didier,Pironi,1952-03-26,French,http://en.wikipedia.org/wiki/Didier_Pironi
13021,535,233,58,16.0,20,11,11,11,0,53,\N,\N,\N,\N,\N,\N,11,1978,stuck,\N,\N,Hans-Joachim,Stuck,1951-01-01,German,http://en.wikipedia.org/wiki/Hans_Joachim_Stuck
13022,535,203,6,12.0,9,12,12,12,0,53,\N,\N,\N,\N,\N,\N,11,1978,gilles_villeneuve,\N,\N,Gilles,Villeneuve,1950-01-18,Canadian,http://en.wikipedia.org/wiki/Gilles_Villeneuve
13023,535,200,54,9.0,25,13,13,13,0,53,\N,\N,\N,\N,\N,\N,11,1978,mass,\N,\N,Jochen,Mass,1946-09-30,German,http://en.wikipedia.org/wiki/Jochen_Mass
13024,535,163,65,31.0,18,14,14,14,0,53,\N,\N,\N,\N,\N,\N,11,1978,arnoux,\N,\N,René,Arnoux,1948-07-04,French,http://en.wikipedia.org/wiki/Ren%C3%A9_Arnoux
13025,535,243,21,36.0,21,15,15,15,0,53,\N,\N,\N,\N,\N,\N,11,1978,stommelen,\N,\N,Rolf,Stommelen,1943-07-11,German,http://en.wikipedia.org/wiki/Rolf_Stommelen
13026,535,177,54,10.0,26,16,16,16,0,52,\N,\N,\N,\N,\N,\N,12,1978,keke_rosberg,\N,\N,Keke,Rosberg,1948-12-06,Finnish,http://en.wikipedia.org/wiki/Keke_Rosberg
13027,535,230,63,19.0,19,17,17,17,0,52,\N,\N,\N,\N,\N,\N,12,1978,brambilla,\N,\N,Vittorio,Brambilla,1937-11-11,Italian,http://en.wikipedia.org/wiki/Vittorio_Brambilla
13028,535,199,6,11.0,8,18,18,18,0,49,\N,\N,\N,\N,\N,\N,15,1978,reutemann,\N,\N,Carlos,Reutemann,1942-04-12,Argentine,http://en.wikipedia.org/wiki/Carlos_Reutemann
13029,535,239,1,30.0,24,\N,R,19,0,45,\N,\N,\N,\N,\N,\N,5,1978,lunger,\N,\N,Brett,Lunger,1945-11-14,American,http://en.wikipedia.org/wiki/Brett_Lunger
13030,535,224,56,14.0,15,\N,R,20,0,43,\N,\N,\N,\N,\N,\N,22,1978,emerson_fittipaldi,\N,\N,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi
13031,535,211,63,18.0,23,\N,R,21,0,40,\N,\N,\N,\N,\N,\N,5,1978,keegan,\N,\N,Rupert,Keegan,1955-02-26,British,http://en.wikipedia.org/wiki/Rupert_Keegan
13032,535,152,1,33.0,22,\N,R,22,0,28,\N,\N,\N,\N,\N,\N,5,1978,giacomelli,\N,\N,Bruno,Giacomelli,1952-09-10,Italian,http://en.wikipedia.org/wiki/Bruno_Giacomelli
13033,535,182,34,1.0,3,\N,R,23,0,10,\N,\N,\N,\N,\N,\N,5,1978,lauda,\N,\N,Niki,Lauda,1949-02-22,Austrian,http://en.wikipedia.org/wiki/Niki_Lauda
13034,535,221,25,4.0,13,\N,R,24,0,10,\N,\N,\N,\N,\N,\N,5,1978,depailler,\N,\N,Patrick,Depailler,1944-08-09,French,http://en.wikipedia.org/wiki/Patrick_Depailler
13035,535,223,58,17.0,17,\N,R,25,0,4,\N,\N,\N,\N,\N,\N,10,1978,regazzoni,\N,\N,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni
13036,535,219,4,15.0,11,\N,R,26,0,1,\N,\N,\N,\N,\N,\N,5,1978,jabouille,\N,\N,Jean-Pierre,Jabouille,1942-10-01,French,http://en.wikipedia.org/wiki/Jean-Pierre_Jabouille
13037,535,232,60,37.0,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,1978,merzario,\N,\N,Arturo,Merzario,1943-03-11,Italian,http://en.wikipedia.org/wiki/Arturo_Merzario
13038,535,206,57,22.0,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,1978,daly,\N,\N,Derek,Daly,1953-03-11,Irish,http://en.wikipedia.org/wiki/Derek_Daly
13039,535,212,32,25.0,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,1978,rebaque,\N,\N,Hector,Rebaque,1956-02-05,Mexican,http://en.wikipedia.org/wiki/Hector_Rebaque
13040,536,199,6,11.0,8,1,1,1,9,76,1:42:12.39,6132390,\N,\N,\N,\N,1,1978,reutemann,\N,\N,Carlos,Reutemann,1942-04-12,Argentine,http://en.wikipedia.org/wiki/Carlos_Reutemann
13041,536,182,34,1.0,4,2,2,2,6,76,+1.23,6133620,\N,\N,\N,\N,1,1978,lauda,\N,\N,Niki,Lauda,1949-02-22,Austrian,http://en.wikipedia.org/wiki/Niki_Lauda
13042,536,187,34,2.0,9,3,3,3,4,76,+37.25,6169640,\N,\N,\N,\N,1,1978,watson,\N,\N,John,Watson,1946-05-04,British,http://en.wikipedia.org/wiki/John_Watson_(racing_driver)
13043,536,221,25,4.0,10,4,4,4,3,76,+1:13.27,6205660,\N,\N,\N,\N,1,1978,depailler,\N,\N,Patrick,Depailler,1944-08-09,French,http://en.wikipedia.org/wiki/Patrick_Depailler
13044,536,233,58,16.0,18,5,5,5,2,75,\N,\N,\N,\N,\N,\N,11,1978,stuck,\N,\N,Hans-Joachim,Stuck,1951-01-01,German,http://en.wikipedia.org/wiki/Hans_Joachim_Stuck
13045,536,175,1,8.0,20,6,6,6,1,75,\N,\N,\N,\N,\N,\N,11,1978,tambay,\N,\N,Patrick,Tambay,1949-06-25,French,http://en.wikipedia.org/wiki/Patrick_Tambay
13046,536,152,1,33.0,16,7,7,7,0,75,\N,\N,\N,\N,\N,\N,11,1978,giacomelli,\N,\N,Bruno,Giacomelli,1952-09-10,Italian,http://en.wikipedia.org/wiki/Bruno_Giacomelli
13047,536,239,1,30.0,24,8,8,8,0,75,\N,\N,\N,\N,\N,\N,11,1978,lunger,\N,\N,Brett,Lunger,1945-11-14,American,http://en.wikipedia.org/wiki/Brett_Lunger
13048,536,230,63,19.0,25,9,9,9,0,75,\N,\N,\N,\N,\N,\N,11,1978,brambilla,\N,\N,Vittorio,Brambilla,1937-11-11,Italian,http://en.wikipedia.org/wiki/Vittorio_Brambilla
13049,536,172,27,26.0,7,10,10,10,0,73,\N,\N,\N,\N,\N,\N,13,1978,laffite,\N,\N,Jacques,Laffite,1943-11-21,French,http://en.wikipedia.org/wiki/Jacques_Laffite
13050,536,200,54,9.0,26,\N,N,11,0,65,\N,\N,\N,\N,\N,\N,45,1978,mass,\N,\N,Jochen,Mass,1946-09-30,German,http://en.wikipedia.org/wiki/Jochen_Mass
13051,536,177,54,10.0,22,\N,R,12,0,59,\N,\N,\N,\N,\N,\N,22,1978,keke_rosberg,\N,\N,Keke,Rosberg,1948-12-06,Finnish,http://en.wikipedia.org/wiki/Keke_Rosberg
13052,536,223,58,17.0,17,\N,R,13,0,49,\N,\N,\N,\N,\N,\N,6,1978,regazzoni,\N,\N,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni
13053,536,219,4,15.0,12,\N,R,14,0,46,\N,\N,\N,\N,\N,\N,101,1978,jabouille,\N,\N,Jean-Pierre,Jabouille,1942-10-01,French,http://en.wikipedia.org/wiki/Jean-Pierre_Jabouille
13054,536,119,21,35.0,5,\N,R,15,0,40,\N,\N,\N,\N,\N,\N,22,1978,patrese,\N,\N,Riccardo,Patrese,1954-04-17,Italian,http://en.wikipedia.org/wiki/Riccardo_Patrese
13055,536,202,25,3.0,19,\N,R,16,0,40,\N,\N,\N,\N,\N,\N,6,1978,pironi,\N,\N,Didier,Pironi,1952-03-26,French,http://en.wikipedia.org/wiki/Didier_Pironi
13056,536,222,59,20.0,3,\N,R,17,0,36,\N,\N,\N,\N,\N,\N,6,1978,scheckter,\N,\N,Jody,Scheckter,1950-01-29,South African,http://en.wikipedia.org/wiki/Jody_Scheckter
13057,536,224,56,14.0,11,\N,R,18,0,32,\N,\N,\N,\N,\N,\N,5,1978,emerson_fittipaldi,\N,\N,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi
13058,536,232,60,37.0,23,\N,R,19,0,32,\N,\N,\N,\N,\N,\N,69,1978,merzario,\N,\N,Arturo,Merzario,1943-03-11,Italian,http://en.wikipedia.org/wiki/Arturo_Merzario
13059,536,206,57,22.0,15,\N,R,20,0,30,\N,\N,\N,\N,\N,\N,36,1978,daly,\N,\N,Derek,Daly,1953-03-11,Irish,http://en.wikipedia.org/wiki/Derek_Daly
13060,536,207,32,5.0,2,\N,R,21,0,28,\N,\N,\N,\N,\N,\N,5,1978,mario_andretti,\N,\N,Mario,Andretti,1940-02-28,American,http://en.wikipedia.org/wiki/Mario_Andretti
13061,536,178,3,27.0,6,\N,R,22,0,26,\N,\N,\N,\N,\N,\N,7,1978,jones,\N,\N,Alan,Jones,1946-11-02,Australian,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1)
13062,536,203,6,12.0,13,\N,R,23,0,19,\N,\N,\N,\N,\N,\N,7,1978,gilles_villeneuve,\N,\N,Gilles,Villeneuve,1950-01-18,Canadian,http://en.wikipedia.org/wiki/Gilles_Villeneuve
13063,536,212,32,25.0,21,\N,R,24,0,15,\N,\N,\N,\N,\N,\N,6,1978,rebaque,\N,\N,Hector,Rebaque,1956-02-05,Mexican,http://en.wikipedia.org/wiki/Hector_Rebaque
13064,536,231,1,7.0,14,\N,R,25,0,7,\N,\N,\N,\N,\N,\N,3,1978,hunt,\N,\N,James,Hunt,1947-08-29,British,http://en.wikipedia.org/wiki/James_Hunt
13065,536,238,32,6.0,1,\N,R,26,0,6,\N,\N,\N,\N,\N,\N,69,1978,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson
13066,536,211,63,18.0,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,1978,keegan,\N,\N,Rupert,Keegan,1955-02-26,British,http://en.wikipedia.org/wiki/Rupert_Keegan
13067,536,243,21,36.0,0,\N,F,28,0,0,\N,\N,\N,\N,\N,\N,81,1978,stommelen,\N,\N,Rolf,Stommelen,1943-07-11,German,http://en.wikipedia.org/wiki/Rolf_Stommelen
13068,536,209,57,23.0,0,\N,F,29,0,0,\N,\N,\N,\N,\N,\N,81,1978,lees,\N,\N,Geoff,Lees,1951-05-01,British,http://en.wikipedia.org/wiki/Geoff_Lees
13069,536,245,1,40.0,0,\N,F,30,0,0,\N,\N,\N,\N,\N,\N,81,1978,trimmer,\N,\N,Tony,Trimmer,1943-01-24,British,http://en.wikipedia.org/wiki/Tony_Trimmer
13070,537,207,32,5.0,1,1,1,1,9,45,1:28:00.90,5280900,\N,\N,\N,\N,1,1978,mario_andretti,\N,\N,Mario,Andretti,1940-02-28,American,http://en.wikipedia.org/wiki/Mario_Andretti
13071,537,222,59,20.0,4,2,2,2,6,45,+15.35,5296250,\N,\N,\N,\N,1,1978,scheckter,\N,\N,Jody,Scheckter,1950-01-29,South African,http://en.wikipedia.org/wiki/Jody_Scheckter
13072,537,172,27,26.0,7,3,3,3,4,45,+28.01,5308910,\N,\N,\N,\N,1,1978,laffite,\N,\N,Jacques,Laffite,1943-11-21,French,http://en.wikipedia.org/wiki/Jacques_Laffite
13073,537,224,56,14.0,10,4,4,4,3,45,+36.88,5317780,\N,\N,\N,\N,1,1978,emerson_fittipaldi,\N,\N,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi
13074,537,202,25,3.0,16,5,5,5,2,45,+57.26,5338160,\N,\N,\N,\N,1,1978,pironi,\N,\N,Didier,Pironi,1952-03-26,French,http://en.wikipedia.org/wiki/Didier_Pironi
13075,537,212,32,25.0,18,6,6,6,1,45,+1:37.86,5378760,\N,\N,\N,\N,1,1978,rebaque,\N,\N,Hector,Rebaque,1956-02-05,Mexican,http://en.wikipedia.org/wiki/Hector_Rebaque
13076,537,187,34,2.0,5,7,7,7,0,45,+1:39.53,5380430,\N,\N,\N,\N,1,1978,watson,\N,\N,John,Watson,1946-05-04,British,http://en.wikipedia.org/wiki/John_Watson_(racing_driver)
13077,537,203,6,12.0,15,8,8,8,0,45,+1:56.87,5397770,\N,\N,\N,\N,1,1978,gilles_villeneuve,\N,\N,Gilles,Villeneuve,1950-01-18,Canadian,http://en.wikipedia.org/wiki/Gilles_Villeneuve
13078,537,119,21,35.0,14,9,9,9,0,44,\N,\N,\N,\N,\N,\N,11,1978,patrese,\N,\N,Riccardo,Patrese,1954-04-17,Italian,http://en.wikipedia.org/wiki/Riccardo_Patrese
13079,537,177,59,32.0,19,10,10,10,0,42,\N,\N,\N,\N,\N,\N,13,1978,keke_rosberg,\N,\N,Keke,Rosberg,1948-12-06,Finnish,http://en.wikipedia.org/wiki/Keke_Rosberg
13080,537,229,57,23.0,17,11,11,11,0,41,\N,\N,\N,\N,\N,\N,5,1978,ertl,\N,\N,Harald,Ertl,1948-08-31,Austrian,http://en.wikipedia.org/wiki/Harald_Ertl
13081,537,243,21,36.0,23,\N,D,12,0,42,\N,\N,\N,\N,\N,\N,2,1978,stommelen,\N,\N,Rolf,Stommelen,1943-07-11,German,http://en.wikipedia.org/wiki/Rolf_Stommelen
13082,537,238,32,6.0,2,\N,R,13,0,36,\N,\N,\N,\N,\N,\N,6,1978,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson
